Date,SP15,Congestion,Loss,MEC
4/1/2009,28.01,0.86,-0.20,27.35
4/2/2009,25.40,3.52,0.10,21.79
4/3/2009,26.41,0.00,-0.59,27.00
4/4/2009,27.58,2.58,-0.48,25.48
4/5/2009,28.74,4.20,-0.06,24.60
4/6/2009,32.60,3.18,0.19,29.23
4/7/2009,23.79,0.00,-0.77,24.55
4/8/2009,25.48,2.26,-0.30,23.53
4/9/2009,25.85,1.81,-0.16,24.21
4/10/2009,23.72,0.00,0.29,23.43
4/11/2009,22.49,0.00,-0.05,22.54
4/12/2009,15.66,0.00,-0.14,15.79
4/13/2009,22.09,7.01,0.31,14.78
4/14/2009,25.93,-0.09,0.98,25.05
4/15/2009,26.86,-2.22,0.39,28.68
4/16/2009,22.62,0.08,0.48,22.05
4/17/2009,26.92,0.00,0.19,26.74
4/18/2009,24.22,0.00,-1.18,25.40
4/19/2009,22.46,0.30,-0.10,22.27
4/20/2009,26.26,-0.22,-1.45,27.93
4/21/2009,30.39,-0.01,-1.53,31.93
4/22/2009,28.19,-0.20,-1.50,29.89
4/23/2009,24.48,1.17,-0.95,24.26
4/24/2009,22.65,0.00,-0.98,23.62
4/25/2009,16.63,0.00,-0.86,17.48
4/26/2009,16.79,0.00,-0.84,17.63
4/27/2009,19.92,-0.04,-0.91,20.87
4/28/2009,22.60,-0.10,-1.36,24.06
4/29/2009,23.61,-0.05,-1.06,24.72
4/30/2009,29.52,-0.04,-1.36,30.92
5/1/2009,23.26,-0.24,-1.59,25.09
5/2/2009,22.89,-9.13,-2.01,34.04
5/3/2009,24.53,-0.03,-1.45,26.01
5/4/2009,25.39,0.00,-1.31,26.70
5/5/2009,26.07,-0.21,-1.33,27.61
5/6/2009,27.46,-0.08,-1.32,28.86
5/7/2009,28.88,0.43,-1.26,29.70
5/8/2009,37.00,0.40,-1.36,37.96
5/9/2009,32.27,0.26,-1.24,33.25
5/10/2009,30.43,0.00,-1.53,31.96
5/11/2009,35.33,0.00,-2.09,37.42
5/12/2009,31.46,0.21,-1.60,32.85
5/13/2009,33.06,0.00,-1.73,34.78
5/14/2009,33.10,-0.01,-1.65,34.76
5/15/2009,34.33,0.01,-1.64,35.96
5/16/2009,37.30,-0.49,-2.25,40.04
5/17/2009,28.07,0.05,0.03,28.00
5/18/2009,37.29,-3.14,0.28,40.16
5/19/2009,33.23,-0.79,-1.72,35.73
5/20/2009,31.15,0.00,-1.72,32.87
5/21/2009,30.14,-0.09,-1.75,31.98
5/22/2009,27.87,-0.47,-1.64,29.98
5/23/2009,19.55,0.00,-1.13,20.67
5/24/2009,11.22,0.00,-0.61,11.82
5/25/2009,11.33,0.00,-0.60,11.93
5/26/2009,20.51,-0.07,-1.27,21.85
5/27/2009,25.75,-0.04,-1.58,27.37
5/28/2009,27.11,-0.66,-1.82,29.58
5/29/2009,25.14,-1.58,-1.71,28.44
5/30/2009,17.75,-1.73,-1.17,20.66
5/31/2009,10.78,-1.75,-0.76,13.29
6/1/2009,22.85,0.00,-1.23,24.08
6/2/2009,21.68,0.00,-1.03,22.70
6/3/2009,20.79,0.00,-0.89,21.67
6/4/2009,23.68,0.00,-1.02,24.70
6/5/2009,18.49,0.00,-0.87,19.36
6/6/2009,14.46,0.00,-0.65,15.11
6/7/2009,14.92,0.00,-0.68,15.60
6/8/2009,17.45,0.00,-1.08,18.53
6/9/2009,17.47,0.00,-0.93,18.40
6/10/2009,17.72,0.00,-1.04,18.76
6/11/2009,17.40,0.00,-1.01,18.42
6/12/2009,21.70,0.00,-1.14,22.84
6/13/2009,21.04,0.00,-1.14,22.19
6/14/2009,21.56,0.00,-1.39,22.95
6/15/2009,25.05,0.00,-1.42,26.46
6/16/2009,23.54,-0.33,-1.59,25.46
6/17/2009,26.20,0.00,-1.50,27.70
6/18/2009,24.79,-0.11,-1.67,26.56
6/19/2009,27.08,0.00,-1.39,28.47
6/20/2009,23.61,0.00,-1.34,24.94
6/21/2009,22.53,0.00,-1.37,23.90
6/22/2009,23.96,0.00,-1.49,25.46
6/23/2009,26.70,0.00,-1.40,28.10
6/24/2009,24.40,0.00,-1.49,25.89
6/25/2009,25.63,0.00,-1.31,26.94
6/26/2009,26.63,0.00,-1.59,28.22
6/27/2009,29.62,0.26,-1.91,31.27
6/28/2009,28.46,0.00,-1.91,30.36
6/29/2009,32.86,-0.01,-2.38,35.25
6/30/2009,32.58,0.00,-2.22,34.81
7/1/2009,31.79,0.00,-1.56,33.36
7/2/2009,30.69,0.00,-1.43,32.12
7/3/2009,27.29,0.00,-1.38,28.67
7/4/2009,27.25,0.00,-1.48,28.73
7/5/2009,25.19,0.00,-1.10,26.29
7/6/2009,27.91,-0.08,-0.86,28.85
7/7/2009,26.37,-0.01,-0.69,27.07
7/8/2009,24.23,0.00,-0.77,25.01
7/9/2009,28.22,0.00,-1.13,29.35
7/10/2009,28.67,0.00,-0.94,29.60
7/11/2009,26.56,-0.01,-0.91,27.48
7/12/2009,27.37,-0.13,-0.87,28.37
7/13/2009,30.28,-0.02,-0.93,31.23
7/14/2009,34.62,0.00,-1.42,36.03
7/15/2009,33.93,0.00,-1.57,35.50
7/16/2009,36.04,0.00,-1.52,37.56
7/17/2009,33.47,0.00,-1.38,34.85
7/18/2009,34.17,0.00,-1.42,35.59
7/19/2009,33.73,0.00,-1.56,35.28
7/20/2009,37.58,0.00,-1.16,38.73
7/21/2009,37.78,-0.01,-1.13,38.91
7/22/2009,37.65,-0.04,-1.14,38.83
7/23/2009,36.22,0.00,-1.05,37.27
7/24/2009,37.03,0.00,-1.09,38.12
7/25/2009,37.16,0.00,-0.89,38.05
7/26/2009,68.78,-0.04,-1.35,70.17
7/27/2009,42.92,0.28,-1.27,43.90
7/28/2009,33.31,0.03,-1.19,34.48
7/29/2009,32.86,-0.02,-1.27,34.15
7/30/2009,33.27,-0.02,-1.30,34.59
7/31/2009,33.99,0.04,-1.17,35.13
8/1/2009,33.18,0.00,-1.10,34.28
8/2/2009,32.70,1.31,-1.12,32.52
8/3/2009,33.32,0.00,-0.79,34.10
8/4/2009,33.36,0.00,-0.81,34.17
8/5/2009,34.52,0.01,-0.83,35.34
8/6/2009,32.08,0.00,-0.93,33.01
8/7/2009,32.99,0.00,-1.04,34.03
8/8/2009,31.36,-0.01,-1.20,32.57
8/9/2009,32.87,-0.04,-1.65,34.55
8/10/2009,37.16,-0.02,-1.61,38.79
8/11/2009,35.71,0.00,-1.49,37.21
8/12/2009,34.28,0.00,-1.36,35.65
8/13/2009,34.49,0.00,-1.27,35.76
8/14/2009,31.96,-0.03,-1.20,33.19
8/15/2009,27.68,0.00,-1.30,28.98
8/16/2009,26.83,-0.01,-1.36,28.19
8/17/2009,33.29,0.00,-1.21,34.50
8/18/2009,31.10,0.00,-1.22,32.33
8/19/2009,31.44,-0.02,-1.32,32.78
8/20/2009,29.47,0.00,-1.11,30.59
8/21/2009,30.45,-0.04,-1.12,31.61
8/22/2009,28.45,0.00,-1.00,29.46
8/23/2009,24.98,0.00,-1.02,26.00
8/24/2009,26.90,0.26,-0.90,27.54
8/25/2009,26.61,0.00,-0.84,27.45
8/26/2009,29.67,0.11,-0.91,30.47
8/27/2009,29.85,0.00,-0.99,30.84
8/28/2009,31.40,-0.01,-1.11,32.52
8/29/2009,30.03,-0.01,-0.96,31.00
8/30/2009,27.56,-0.01,-1.05,28.62
8/31/2009,30.57,0.04,-0.91,31.45
9/1/2009,29.79,-0.06,-1.15,30.99
9/2/2009,31.05,-0.08,-1.19,32.32
9/3/2009,30.59,-0.43,-1.18,32.20
9/4/2009,26.94,-0.08,-1.13,28.15
9/5/2009,25.45,0.00,-0.98,26.43
9/6/2009,25.41,-0.24,-0.84,26.49
9/7/2009,22.15,0.00,-0.90,23.05
9/8/2009,24.90,-0.33,-1.05,26.28
9/9/2009,26.30,-1.87,-1.37,29.55
9/10/2009,30.83,-0.68,-1.37,32.88
9/11/2009,33.22,-1.05,-1.73,36.00
9/12/2009,32.25,-0.73,-1.49,34.47
9/13/2009,30.18,-0.43,-1.22,31.83
9/14/2009,31.16,-1.13,-1.49,33.78
9/15/2009,32.62,-0.39,-1.49,34.50
9/16/2009,35.39,-0.16,-1.23,36.78
9/17/2009,35.77,0.13,-1.53,37.17
9/18/2009,36.96,-0.30,-1.58,38.84
9/19/2009,35.41,-0.03,-1.36,36.79
9/20/2009,33.87,0.00,-1.75,35.61
9/21/2009,39.09,-0.19,-1.85,41.13
9/22/2009,40.40,-0.15,-1.98,42.53
9/23/2009,36.79,-0.87,-1.74,39.40
9/24/2009,36.73,-0.20,-1.35,38.28
9/25/2009,37.64,-0.03,-1.59,39.26
9/26/2009,33.70,-0.55,-1.76,36.01
9/27/2009,37.56,-0.09,-1.56,39.21
9/28/2009,38.52,-0.08,-1.31,39.91
9/29/2009,33.86,-0.14,-0.95,34.95
9/30/2009,29.54,-1.87,-1.11,32.52
10/1/2009,34.20,-0.15,-1.12,35.46
10/2/2009,32.33,0.01,-1.32,33.64
10/3/2009,26.38,0.24,-0.84,26.99
10/4/2009,24.01,0.00,-0.89,24.90
10/5/2009,26.19,0.00,-0.89,27.09
10/6/2009,27.72,-0.35,-1.18,29.24
10/7/2009,35.39,0.00,-1.27,36.65
10/8/2009,36.08,0.03,-1.36,37.41
10/9/2009,39.18,0.12,-1.36,40.42
10/10/2009,38.64,0.00,-1.14,39.78
10/11/2009,32.26,-0.32,-1.39,33.97
10/12/2009,42.88,-0.46,-1.56,44.90
10/13/2009,41.58,0.08,-1.48,42.98
10/14/2009,41.16,-0.14,-1.34,42.64
10/15/2009,43.91,-0.30,-1.56,45.77
10/16/2009,48.58,-0.08,-1.55,50.21
10/17/2009,48.55,0.00,-1.31,49.86
10/18/2009,43.64,0.00,-1.19,44.83
10/19/2009,45.68,-0.10,-1.81,47.59
10/20/2009,50.31,0.00,-1.34,51.66
10/21/2009,49.61,0.00,-1.42,51.03
10/22/2009,52.52,-0.71,-1.30,54.53
10/23/2009,52.48,-0.03,-1.40,53.91
10/24/2009,46.22,-0.13,-1.76,48.11
10/25/2009,44.38,-0.83,-1.59,46.80
10/26/2009,54.11,-0.14,-1.35,55.60
10/27/2009,45.45,-0.51,-1.92,47.87
10/28/2009,45.67,-0.32,-1.71,47.71
10/29/2009,48.98,-0.07,-1.82,50.86
10/30/2009,43.16,-0.14,-1.81,45.11
10/31/2009,36.88,-0.04,-1.43,38.35
11/1/2009,34.52,0.00,-1.00,35.52
11/2/2009,38.94,0.00,-1.57,40.51
11/3/2009,44.16,-0.02,-1.53,45.71
11/4/2009,40.04,-0.01,-1.81,41.87
11/5/2009,37.79,0.00,-1.78,39.57
11/6/2009,34.22,0.00,-1.59,35.82
11/7/2009,29.36,0.00,-1.22,30.58
11/8/2009,29.84,-0.37,-1.33,31.53
11/9/2009,34.90,-0.15,-1.47,36.51
11/10/2009,36.18,0.00,-1.76,37.94
11/11/2009,37.31,2.10,-1.92,37.13
11/12/2009,37.49,2.54,-2.22,37.16
11/13/2009,26.91,-1.15,-1.79,29.85
11/14/2009,32.20,3.17,-1.47,30.50
11/15/2009,31.62,3.61,-1.25,29.26
11/16/2009,30.55,1.65,-1.16,30.06
11/17/2009,33.14,1.23,-1.20,33.11
11/18/2009,36.97,0.43,-1.28,37.82
11/19/2009,41.94,0.06,-1.21,43.09
11/20/2009,35.43,0.15,-1.14,36.42
11/21/2009,24.48,0.01,-1.01,25.49
11/22/2009,22.33,0.00,-1.06,23.39
11/23/2009,26.54,-0.11,-1.26,27.90
11/24/2009,30.69,-0.08,-1.57,32.33
11/25/2009,32.20,-0.47,-1.86,34.52
11/26/2009,30.94,0.21,-1.65,32.38
11/27/2009,27.87,0.00,-1.28,29.15
11/28/2009,26.55,0.95,-1.15,26.75
11/29/2009,28.75,-0.19,-1.41,30.34
11/30/2009,35.76,0.00,-1.39,37.15
12/1/2009,41.20,0.00,-1.77,42.97
12/2/2009,40.92,-0.20,-1.96,43.07
12/3/2009,41.57,-0.20,-2.22,44.00
12/4/2009,43.34,-0.19,-1.72,45.24
12/5/2009,38.78,-0.24,-1.66,40.69
12/6/2009,37.87,-0.09,-1.86,39.82
12/7/2009,47.75,3.45,-2.16,46.46
12/8/2009,52.77,-2.17,-2.62,57.56
12/9/2009,59.61,-4.75,-2.90,67.25
12/10/2009,54.59,-0.33,-2.36,57.28
12/11/2009,48.63,0.00,-2.16,50.79
12/12/2009,45.03,0.00,-2.34,47.37
12/13/2009,44.92,0.17,-2.25,46.99
12/14/2009,46.95,-0.13,-1.89,48.96
12/15/2009,46.62,0.06,-1.95,48.51
12/16/2009,47.91,-0.08,-2.14,50.13
12/17/2009,47.91,-0.04,-2.00,49.95
12/18/2009,50.46,0.00,-2.06,52.51
12/19/2009,46.59,0.29,-2.03,48.33
12/20/2009,42.19,0.02,-1.91,44.07
12/21/2009,45.33,-0.03,-1.85,47.21
12/22/2009,45.38,0.00,-2.10,47.48
12/23/2009,46.72,0.00,-2.09,48.81
12/24/2009,43.38,0.00,-1.60,44.99
12/25/2009,41.05,0.00,-1.86,42.90
12/26/2009,42.90,0.00,-1.63,44.53
12/27/2009,41.41,0.28,-1.64,42.77
12/28/2009,46.35,-0.58,-1.59,48.51
12/29/2009,46.41,0.00,-2.05,48.47
12/30/2009,45.96,0.00,-1.96,47.92
12/31/2009,43.61,0.00,-1.95,45.55
1/1/2010,44.34,0.00,-1.95,46.28
1/2/2010,45.83,1.56,-1.59,45.86
1/3/2010,43.23,0.68,-1.61,44.15
1/4/2010,47.13,0.09,-1.41,48.45
1/5/2010,47.29,-0.24,-1.67,49.20
1/6/2010,44.89,-0.02,-1.35,46.27
1/7/2010,49.54,0.29,-1.52,50.77
1/8/2010,50.37,0.30,-1.81,51.88
1/9/2010,44.64,0.00,-1.64,46.28
1/10/2010,43.11,0.53,-1.64,44.22
1/11/2010,47.96,0.22,-1.57,49.31
1/12/2010,49.56,0.12,-1.46,50.89
1/13/2010,45.38,0.40,-1.55,46.52
1/14/2010,44.58,0.37,-1.61,45.81
1/15/2010,43.80,-0.15,-1.54,45.49
1/16/2010,44.57,0.04,-1.47,46.00
1/17/2010,46.27,0.00,-1.72,47.99
1/18/2010,49.51,0.06,-1.43,50.88
1/19/2010,49.27,0.01,-1.49,50.75
1/20/2010,49.74,0.01,-1.52,51.25
1/21/2010,49.54,0.01,-1.68,51.22
1/22/2010,47.49,0.01,-1.70,49.18
1/23/2010,46.23,1.28,-1.38,46.33
1/24/2010,47.14,0.50,-1.53,48.17
1/25/2010,50.84,0.01,-1.50,52.33
1/26/2010,46.92,0.19,-1.80,48.53
1/27/2010,46.55,0.02,-1.78,48.31
1/28/2010,45.69,0.05,-1.73,47.37
1/29/2010,45.61,0.35,-1.69,46.95
1/30/2010,43.50,1.66,-1.54,43.38
1/31/2010,44.99,2.07,-1.36,44.28
2/1/2010,45.10,0.28,-1.64,46.46
2/2/2010,45.29,0.01,-1.63,46.90
2/3/2010,45.70,0.03,-1.79,47.45
2/4/2010,46.69,0.00,-1.61,48.30
2/5/2010,45.15,0.05,-1.41,46.52
2/6/2010,43.07,0.19,-1.36,44.24
2/7/2010,42.08,0.00,-1.55,43.63
2/8/2010,43.97,0.01,-1.54,45.50
2/9/2010,45.13,0.01,-1.51,46.62
2/10/2010,49.91,0.00,-1.62,51.53
2/11/2010,49.60,0.00,-1.62,51.22
2/12/2010,43.71,0.01,-1.37,45.07
2/13/2010,40.45,0.51,-1.22,41.16
2/14/2010,39.49,0.13,-1.24,40.60
2/15/2010,46.24,1.76,-1.43,45.92
2/16/2010,44.87,1.32,-1.24,44.80
2/17/2010,42.27,0.03,-1.22,43.46
2/18/2010,41.81,0.00,-1.14,42.96
2/19/2010,42.73,0.31,-1.12,43.54
2/20/2010,40.19,0.00,-1.68,41.86
2/21/2010,40.68,0.00,-1.38,42.06
2/22/2010,42.33,0.00,-1.44,43.76
2/23/2010,43.07,0.00,-1.22,44.29
2/24/2010,43.31,0.00,-1.37,44.68
2/25/2010,40.12,0.00,-1.60,41.72
2/26/2010,42.70,1.50,-1.35,42.55
2/27/2010,42.40,1.86,-1.12,41.66
2/28/2010,37.95,0.94,-0.99,38.01
3/1/2010,40.48,0.41,-1.04,41.12
3/2/2010,42.34,0.84,-1.13,42.64
3/3/2010,40.02,0.30,-1.03,40.75
3/4/2010,38.59,0.01,-1.25,39.83
3/5/2010,41.07,0.00,-1.44,42.50
3/6/2010,39.35,0.00,-1.28,40.63
3/7/2010,37.47,0.00,-1.23,38.70
3/8/2010,43.71,0.00,-1.39,45.11
3/9/2010,43.40,0.00,-1.28,44.68
3/10/2010,44.83,0.00,-1.08,45.91
3/11/2010,45.56,0.00,-0.92,46.48
3/12/2010,42.02,0.00,-0.83,42.85
3/13/2010,39.50,0.36,-0.67,39.81
3/14/2010,40.25,0.19,-0.66,40.72
3/15/2010,45.55,0.00,-0.75,46.30
3/16/2010,43.15,0.00,-0.82,43.96
3/17/2010,46.02,0.00,-0.71,46.73
3/18/2010,38.65,0.00,-0.98,39.63
3/19/2010,41.08,0.00,-0.82,41.89
3/20/2010,38.48,0.04,-0.85,39.28
3/21/2010,34.18,0.00,-0.90,35.09
3/22/2010,40.22,0.00,-0.95,41.18
3/23/2010,41.22,0.12,-0.77,41.86
3/24/2010,42.40,1.92,-0.60,41.08
3/25/2010,36.63,0.00,-0.63,37.26
3/26/2010,36.92,0.71,-0.64,36.86
3/27/2010,31.32,0.00,-0.43,31.75
3/28/2010,38.09,1.56,-0.61,37.15
3/29/2010,42.98,1.48,-0.44,41.94
3/30/2010,35.34,0.00,-0.67,36.01
3/31/2010,35.52,0.00,-0.68,36.19
4/1/2010,39.53,0.00,-0.89,40.42
4/2/2010,35.81,0.63,-0.64,35.82
4/3/2010,32.38,0.00,-0.97,33.35
4/4/2010,28.39,0.00,-1.09,29.48
4/5/2010,31.37,0.00,-0.91,32.28
4/6/2010,35.48,0.00,-1.03,36.51
4/7/2010,40.86,0.47,-0.91,41.29
4/8/2010,39.58,0.49,-0.89,39.99
4/9/2010,36.68,0.05,-0.82,37.44
4/10/2010,34.78,0.00,-0.96,35.73
4/11/2010,31.44,0.00,-1.02,32.46
4/12/2010,41.09,2.12,-1.16,40.12
4/13/2010,40.15,1.07,-1.19,40.28
4/14/2010,40.13,0.23,-1.16,41.07
4/15/2010,37.14,0.12,-1.14,38.17
4/16/2010,34.06,0.00,-1.14,35.21
4/17/2010,34.28,0.00,-1.25,35.53
4/18/2010,29.71,0.00,-1.24,30.94
4/19/2010,32.33,0.00,-1.22,33.55
4/20/2010,36.73,0.00,-1.22,37.95
4/21/2010,32.97,0.00,-1.40,34.37
4/22/2010,33.69,0.03,-0.91,34.57
4/23/2010,32.39,0.00,-1.37,33.76
4/24/2010,28.39,0.00,-1.28,29.67
4/25/2010,28.33,0.00,-1.20,29.53
4/26/2010,32.48,0.00,-0.80,33.28
4/27/2010,30.67,0.00,-1.24,31.91
4/28/2010,32.67,0.00,-1.41,34.08
4/29/2010,31.49,0.00,-1.52,33.01
4/30/2010,31.32,0.00,-1.69,33.01
5/1/2010,26.23,0.00,-1.19,27.42
5/2/2010,25.98,0.00,-1.30,27.27
5/3/2010,30.36,0.00,-1.17,31.52
5/4/2010,31.32,-0.18,-1.62,33.11
5/5/2010,30.47,-0.04,-1.49,31.99
5/6/2010,29.37,0.00,-1.34,30.71
5/7/2010,34.65,-0.09,-1.70,36.45
5/8/2010,29.38,0.00,-1.48,30.86
5/9/2010,26.60,0.00,-1.48,28.08
5/10/2010,31.46,0.00,-1.45,32.91
5/11/2010,31.38,0.00,-1.46,32.84
5/12/2010,32.12,0.00,-1.47,33.59
5/13/2010,31.47,0.00,-1.46,32.93
5/14/2010,32.32,0.00,-1.15,33.47
5/15/2010,31.23,0.00,-1.26,32.49
5/16/2010,29.23,0.00,-1.28,30.51
5/17/2010,34.66,0.00,-1.27,35.93
5/18/2010,30.87,0.00,-1.37,32.25
5/19/2010,31.24,0.00,-1.47,32.71
5/20/2010,30.38,0.00,-1.50,31.88
5/21/2010,26.72,0.00,-0.83,27.55
5/22/2010,25.58,0.00,-1.02,26.60
5/23/2010,23.18,0.00,-0.86,24.03
5/24/2010,25.68,0.00,-1.55,27.24
5/25/2010,31.93,0.00,-1.72,33.65
5/26/2010,27.92,-0.13,-1.68,29.73
5/27/2010,30.91,-0.28,-1.69,32.88
5/28/2010,30.12,0.00,-1.47,31.59
5/29/2010,30.20,0.00,-1.26,31.46
5/30/2010,28.32,0.00,-1.18,29.50
5/31/2010,25.55,0.00,-1.14,26.69
6/1/2010,22.88,0.00,-0.95,23.83
6/2/2010,28.19,0.00,-1.30,29.49
6/3/2010,28.61,0.00,-1.35,29.96
6/4/2010,27.44,0.00,-1.12,28.56
6/5/2010,26.39,0.00,-0.97,27.36
6/6/2010,26.78,0.00,-0.89,27.67
6/7/2010,22.63,0.00,-0.96,23.60
6/8/2010,27.09,0.00,-1.09,28.17
6/9/2010,25.92,0.00,-0.83,26.76
6/10/2010,22.37,0.00,-0.79,23.16
6/11/2010,25.19,0.00,-0.86,26.05
6/12/2010,21.75,0.00,-0.96,22.70
6/13/2010,23.35,0.00,-0.92,24.27
6/14/2010,27.87,0.00,-1.16,29.03
6/15/2010,28.29,0.00,-0.80,29.09
6/16/2010,29.84,0.00,-1.08,30.92
6/17/2010,28.93,0.00,-0.83,29.76
6/18/2010,28.72,0.00,-1.02,29.74
6/19/2010,19.66,0.02,-0.56,20.19
6/20/2010,22.46,0.71,-0.63,22.39
6/21/2010,26.53,0.00,-1.03,27.56
6/22/2010,30.10,0.00,-1.11,31.21
6/23/2010,30.82,0.00,-1.06,31.89
6/24/2010,29.22,0.00,-1.07,30.30
6/25/2010,31.45,0.00,-1.16,32.61
6/26/2010,27.43,0.00,-1.27,28.70
6/27/2010,27.23,0.00,-1.41,28.64
6/28/2010,34.08,0.00,-1.69,35.77
6/29/2010,32.73,-0.29,-1.63,34.65
6/30/2010,31.10,0.00,-1.14,32.24
7/1/2010,27.33,0.00,-0.57,27.91
7/2/2010,28.53,0.00,-0.90,29.43
7/3/2010,26.14,0.00,-0.88,27.02
7/4/2010,25.86,0.00,-1.12,26.98
7/5/2010,23.73,0.00,-1.05,24.78
7/6/2010,30.75,0.00,-0.89,31.64
7/7/2010,33.45,0.00,-1.20,34.66
7/8/2010,34.52,0.00,-1.11,35.63
7/9/2010,33.93,0.00,-1.31,35.23
7/10/2010,31.72,0.00,-1.15,32.87
7/11/2010,23.28,0.00,-0.97,24.25
7/12/2010,29.62,0.00,-0.99,30.61
7/13/2010,31.46,0.00,-1.04,32.50
7/14/2010,36.79,0.00,-0.83,37.62
7/15/2010,42.20,0.04,-0.89,43.05
7/16/2010,49.78,1.02,-0.87,49.63
7/17/2010,41.99,1.68,-0.52,40.82
7/18/2010,38.96,0.00,-0.83,39.79
7/19/2010,44.14,0.76,-0.82,44.20
7/20/2010,42.14,0.11,-0.79,42.81
7/21/2010,38.55,0.00,-0.87,39.43
7/22/2010,36.63,0.00,-0.93,37.56
7/23/2010,39.10,0.00,-1.16,40.26
7/24/2010,37.27,0.00,-1.14,38.40
7/25/2010,34.22,0.00,-1.14,35.36
7/26/2010,39.23,0.00,-0.93,40.16
7/27/2010,38.05,0.02,-0.85,38.88
7/28/2010,35.94,0.00,-0.90,36.85
7/29/2010,38.31,0.00,-0.84,39.15
7/30/2010,34.63,0.05,-0.79,35.37
7/31/2010,40.01,3.34,-1.23,37.91
8/1/2010,31.95,0.44,-1.29,32.81
8/2/2010,33.73,0.02,-1.24,34.95
8/3/2010,36.23,0.00,-1.21,37.44
8/4/2010,37.54,0.00,-1.16,38.70
8/5/2010,34.44,0.01,-1.09,35.53
8/6/2010,31.63,-0.03,-1.05,32.71
8/7/2010,32.61,0.00,-1.20,33.81
8/8/2010,31.15,0.00,-1.33,32.49
8/9/2010,33.03,0.00,-1.11,34.14
8/10/2010,33.87,0.00,-1.10,34.96
8/11/2010,33.83,0.00,-0.96,34.79
8/12/2010,32.27,0.00,-1.12,33.39
8/13/2010,32.48,0.00,-1.06,33.54
8/14/2010,30.46,0.00,-0.78,31.24
8/15/2010,33.62,0.00,-0.99,34.61
8/16/2010,35.11,0.00,-0.88,35.99
8/17/2010,34.59,0.00,-0.86,35.45
8/18/2010,32.40,0.00,-0.78,33.18
8/19/2010,35.01,0.00,-0.65,35.66
8/20/2010,35.83,0.00,-0.60,36.43
8/21/2010,32.19,0.65,-0.37,31.91
8/22/2010,25.90,0.18,-0.38,26.10
8/23/2010,36.03,0.01,-0.62,36.64
8/24/2010,40.15,-0.05,-0.93,41.13
8/25/2010,45.20,0.00,-0.94,46.13
8/26/2010,40.35,0.68,-0.55,40.23
8/27/2010,35.23,0.05,-0.68,35.86
8/28/2010,28.19,0.00,-0.68,28.87
8/29/2010,25.33,0.00,-0.84,26.17
8/30/2010,25.96,0.00,-0.82,26.78
8/31/2010,32.11,0.00,-1.03,33.14
9/1/2010,32.09,0.00,-1.11,33.20
9/2/2010,35.11,0.00,-1.35,36.46
9/3/2010,37.69,0.00,-1.28,38.97
9/4/2010,35.65,0.00,-0.96,36.61
9/5/2010,32.23,0.00,-1.45,33.68
9/6/2010,32.56,0.00,-1.33,33.90
9/7/2010,35.56,0.00,-1.19,36.75
9/8/2010,31.98,0.00,-1.02,33.00
9/9/2010,29.40,0.00,-0.94,30.34
9/10/2010,32.24,0.00,-0.91,33.14
9/11/2010,31.47,0.00,-0.93,32.41
9/12/2010,30.90,0.00,-0.79,31.70
9/13/2010,35.26,0.00,-0.93,36.19
9/14/2010,34.66,0.05,-1.09,35.70
9/15/2010,36.36,0.00,-0.93,37.29
9/16/2010,36.40,0.00,0.00,36.40
9/17/2010,34.46,0.00,-0.87,35.33
9/18/2010,32.05,0.00,-0.79,32.84
9/19/2010,30.03,0.00,-0.98,31.01
9/20/2010,33.54,0.00,-0.80,34.33
9/21/2010,32.54,0.00,-0.75,33.29
9/22/2010,30.27,0.00,-1.01,31.28
9/23/2010,33.44,0.00,-0.92,34.35
9/24/2010,38.09,0.00,-1.04,39.13
9/25/2010,35.74,0.00,-1.02,36.76
9/26/2010,35.09,0.00,-1.03,36.12
9/27/2010,43.22,-0.02,-1.07,44.31
9/28/2010,43.77,-0.01,-1.03,44.81
9/29/2010,43.07,-0.01,-1.14,44.22
9/30/2010,38.17,-0.01,-1.05,39.23
10/1/2010,41.01,-0.03,-0.91,41.95
10/2/2010,37.29,0.00,-0.95,38.24
10/3/2010,33.02,0.00,-0.89,33.91
10/4/2010,33.86,0.00,-1.07,34.93
10/5/2010,32.28,-0.02,-1.10,33.39
10/6/2010,30.23,-0.04,-0.95,31.22
10/7/2010,31.35,0.00,-1.16,32.52
10/8/2010,34.87,0.00,-0.97,35.84
10/9/2010,30.99,0.00,-0.61,31.60
10/10/2010,32.10,0.00,-0.58,32.67
10/11/2010,35.99,0.00,-0.72,36.72
10/12/2010,40.11,0.00,-0.89,41.00
10/13/2010,38.21,0.26,-0.82,38.78
10/14/2010,38.52,-0.16,-0.88,39.56
10/15/2010,35.10,-0.07,-0.73,35.90
10/16/2010,31.09,-1.38,-0.77,33.23
10/17/2010,29.56,0.00,-0.96,30.51
10/18/2010,34.85,0.00,-0.80,35.64
10/19/2010,34.04,0.00,-0.86,34.90
10/20/2010,32.20,0.00,-0.81,33.02
10/21/2010,34.61,0.01,-0.79,35.39
10/22/2010,32.96,0.00,-0.82,33.79
10/23/2010,30.01,0.00,-1.01,31.02
10/24/2010,27.64,0.00,-1.16,28.80
10/25/2010,30.24,0.00,-1.15,31.39
10/26/2010,30.91,-0.27,-1.19,32.37
10/27/2010,34.15,-0.01,-1.19,35.35
10/28/2010,35.36,-0.01,-1.17,36.53
10/29/2010,35.61,-0.11,-1.13,36.86
